#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

###beta version building
ca_ani_prest_2;Ducal library;Bibliothèque ducale;;;;;;;;;;;;x
ca_ani_prest_3;Royal library;Bibliothèque royale;;;;;;;;;;;;x
ca_ani_prest_4;Imperial library;Bibliothèque impériale;;;;;;;;;;;;x
ca_ani_piety_1;Religious library;Bibliothèque religieuse;;;;;;;;;;;;x
ca_ani_piety_2;Ducal library;Bibliothèque ducale;;;;;;;;;;;;x
ca_ani_piety_3;Royal library;Bibliothèque royale;;;;;;;;;;;;x
ca_ani_piety_4;Imperial library;Bibliothèque impériale;;;;;;;;;;;;x
ca_ani_tech_1;Big library;Grande Bibliothèque;;;;;;;;;;;;x
ca_ani_tech_2;Ducal library;Bibliothèque ducale;;;;;;;;;;;;x
ca_ani_tech_3;Royal library;Bibliothèque royale;;;;;;;;;;;;x
ca_ani_tech_4;Imperial library;Bibliothèque impériale;;;;;;;;;;;;x
ca_bear_regiment_1;Training field;Salles d’entraînement;;;;;;;;;;;;x
ca_bear_regiment_2;Training field;Salles d’entraînement;;;;;;;;;;;;x
ca_bear_regiment_3;Training field;Salles d’entraînement;;;;;;;;;;;;x
ca_bear_regiment_4;Training field;Salles d’entraînement;;;;;;;;;;;;x
ca_bear_armor_1;Armory;Armurerie;;;;;;;;;;;;x
ca_bear_armor_2;Armory;Armurerie;;;;;;;;;;;;x
ca_bear_armor_3;Armory;Armurerie;;;;;;;;;;;;x
ca_bear_armor_4;Armory;Armurerie;;;;;;;;;;;;x
ca_bear_weapons_1;Forge;Forge;;;;;;;;;;;;x
ca_bear_weapons_2;Forge;Forge;;;;;;;;;;;;x
ca_bear_weapons_3;Forge;Forge;;;;;;;;;;;;x
ca_bear_weapons_4;Forge;Forge;;;;;;;;;;;;x
ca_bear_retinue_1;Bear clan;Clan des ours;;;;;;;;;;;;x
ca_bear_retinue_2;Bear clan;Clan des ours;;;;;;;;;;;;x
ca_bear_retinue_3;Bear clan;Clan des ours;;;;;;;;;;;;x
ca_bear_stable_1;Barn;Étable;;;;;;;;;;;;x
ca_bear_stable_2;Barn;Étable;;;;;;;;;;;;x
ca_bear_stable_3;Barn;Étable;;;;;;;;;;;;x
ca_bear_speciality_1;Breeding guild;Guilde de reproduction;;;;;;;;;;;;x
ca_bear_speciality_2;Breeding guild;Guilde de reproduction;;;;;;;;;;;;x
ca_con_ydragsil;Ydragsil;Ydragsil;;;;;;;;;;;;x
ca_con_golden;golden wall;mur d'or;;;;;;;;;;;;x
ca_con_library;Alchemy library;Bibliothèque d'alchimie;;;;;;;;;;;;x
tb_ani_tribal_tower_1;Animal central tower I;Tour centrale animalière I;;;;;;;;;;;;x
tb_ani_tribal_tower_2;Animal central tower II;Tour centrale animalière II;;;;;;;;;;;;x
tb_ani_tribal_tower_3;Animal central tower III;Tour centrale animalière III;;;;;;;;;;;;x
tb_ani_tribal_tower_4;Animal central tower IV;Tour centrale animalière IV;;;;;;;;;;;;x
tb_ani_fort_1;Tribals fortifications;Fortifications tribales;;;;;;;;;;;;x
tb_ani_fort_2;Tribals fortifications;Fortifications tribales;;;;;;;;;;;;x
tb_ani_siege_1;Training hall;Camp d'entraînement;;;;;;;;;;;;x
tb_ani_siege_2;Training hall;Camp d'entraînement;;;;;;;;;;;;x
tb_bear_retinue_1;Training place;Lieu d'entrainement;;;;;;;;;;;;x
tb_bear_retinue_2;Training place;Lieu d'entrainement;;;;;;;;;;;;x
tb_bear_retinue_3;Training place;Lieu d'entrainement;;;;;;;;;;;;x
tb_bear_retinue_4;Training place;Lieu d'entrainement;;;;;;;;;;;;x
tb_bear_regiment_1;Military building;Bâtiment militaire;;;;;;;;;;;;x
tb_bear_regiment_2;Military building;Bâtiment militaire;;;;;;;;;;;;x
tb_bear_regiment_3;Military building;Bâtiment militaire;;;;;;;;;;;;x
tb_bear_regiment_4;Military building;Bâtiment militaire;;;;;;;;;;;;x
tb_bear_armory_1;Weapons stock;Réserve d'armes;;;;;;;;;;;;x
tb_bear_armory_2;Weapons stock;Réserve d'armes;;;;;;;;;;;;x
tb_bear_armory_3;Weapons stock;Réserve d'armes;;;;;;;;;;;;x
tb_bear_armory_4;Weapons stock;Réserve d'armes;;;;;;;;;;;;x


#### hedgehog update
fo_fortification_human;fort fortification;fortification du fort;;;;;;;;;;;;x
fo_terrain_adapter;provincial terraforming lab;Laboratorie de terraformation locale;;;;;;;;;;;;x
fo_terrain_adapter_desc;Building that allow hedgehog to build any building in the associated province, even if lecal terrain dosn't allow it;bâtiment qui permet de construire n'importe quel bâtiment hérisson, quelque soit le terrain de la province;;;;;;;;;;;;x
fo_clonning_room;Clonning room;Salle de clonnage;;;;;;;;;;;;x
fo_clonning_room_desc;Allow yourself to transform imprisonned people into your culture;Te permet de transformer les personnes emprisonné à ta culture;;;;;;;;;;;;x
fo_hedgehog_home_01;Hedgehogs' fort house;Maisons des hérissons;;;;;;;;;;;;x
fo_hedgehog_home_02;Hedgehogs' fort big house;Grandes maisons des hérissons;;;;;;;;;;;;x
ca_hedge_fortification_01;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_02;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_03;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_04;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_05;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_06;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_07;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_08;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_09;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_10;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_11;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_12;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_13;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_14;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_15;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_fortification_16;Hedghog fortification;Fortication hérisson;;;;;;;;;;;;x
ca_hedge_armor_01;Forge;Forge;;;;;;;;;;;;x
ca_hedge_armor_02;Forge;Forge;;;;;;;;;;;;x
ca_hedge_armor_03;Forge;Forge;;;;;;;;;;;;x
ca_hedge_armor_04;Forge;Forge;;;;;;;;;;;;x
ca_hedge_weapon_01;Weaponery;Armerie;;;;;;;;;;;;x
ca_hedge_weapon_02;Weaponery;Armerie;;;;;;;;;;;;x
ca_hedge_weapon_03;Weaponery;Armerie;;;;;;;;;;;;x
ca_hedge_weapon_04;Weaponery;Armerie;;;;;;;;;;;;x
ca_hedge_garrison_01;Hedgehogs guards;Gardes hérissons;;;;;;;;;;;;x
ca_hedge_garrison_02;Hedgehogs guards;Gardes hérissons;;;;;;;;;;;;x
ca_hedge_garrison_03;Hedgehogs guards;Gardes hérissons;;;;;;;;;;;;x
ca_hedge_retinue_01;Hedgehog clan;Clan des hérissons;;;;;;;;;;;;x
ca_hedge_retinue_02;Hedgehog clan;Clan des hérissons;;;;;;;;;;;;x
ca_hedge_retinue_03;Hedgehog clan;Clan des hérissons;;;;;;;;;;;;x
ca_hedge_retinue_04;Hedgehog clan;Clan des hérissons;;;;;;;;;;;;x
ca_hedge_speciality_01;Defender guild;Guilde de défense;;;;;;;;;;;;x
ca_hedge_speciality_02;Defender guild;Guilde de défense;;;;;;;;;;;;x
tb_hedge_retinue_1;Training place;Lieu d'entrainement;;;;;;;;;;;;x
tb_hedge_retinue_2;Training place;Lieu d'entrainement;;;;;;;;;;;;x
tb_hedge_retinue_3;Training place;Lieu d'entrainement;;;;;;;;;;;;x
tb_hedge_retinue_4;Training place;Lieu d'entrainement;;;;;;;;;;;;x
tb_hedge_fortification_1;Reinforced buildings;Maisons renforcées;;;;;;;;;;;;x
tb_hedge_fortification_2;Reinforced buildings;Maisons renforcées;;;;;;;;;;;;x
tb_hedge_fortification_3;Reinforced buildings;Maisons renforcées;;;;;;;;;;;;x
tb_hedge_fortification_4;Reinforced buildings;Maisons renforcées;;;;;;;;;;;;x
tb_hedge_weapons_1;Weapons place;Place d'arme;;;;;;;;;;;;x
tb_hedge_weapons_2;Weapons place;Place d'arme;;;;;;;;;;;;x
tb_hedge_weapons_3;Weapons place;Place d'arme;;;;;;;;;;;;x
tb_hedge_weapons_4;Weapons place;Place d'arme;;;;;;;;;;;;x

temple_Animals_grups;temple;temple;;;;;;;;;;;;x

##tooltip
HEDGE_TERRAIN_ALLOW_CONSTRUCTION;hedgehog can live here;Les hérissons peuvent vivre ici;;;;;;;;;;;;x
HEDGE_HAS_ACTIVE_TERRAIN_ADAPTER;The local fort has terraforming lab active;Le fort local a un laboratoire de terraformation utilisable;;;;;;;;;;;;x
HAS_CLONNING_BUILDING_ACTIVE;Has a usable clonning room;Possède une salle de clone usable;;;;;;;;;;;;x
HAS_HEDGE_HOME_ACTIVE;Has a usable hedgehogs' houses;Possède des maisons d'hérissons utilisables;;;;;;;;;;;;x
HAS_HEDGE_HOME_2_ACTIVE;Has a big usable hedgehogs' houses;Possède de grandes maisons d'hérisson utilisable;;;;;;;;;;;;x


### panda update
ca_panda_capital_bureau;Capital bureau;Bureau de capital;;;;;;;;;;;;x
ca_panda_common_bureau;Relay bureau;Bureau de relai;;;;;;;;;;;;x
ca_panda_vassal_bureau;Vassal bureau;Bureau de vassal;;;;;;;;;;;;x
ca_panda_common_retinue_01;Castle gaurdian;Gardes du château;;;;;;;;;;;;x
ca_panda_common_retinue_02;Castle gaurdian;Gardes du château;;;;;;;;;;;;x
ca_panda_common_retinue_03;Castle gaurdian;Gardes du château;;;;;;;;;;;;x
ca_panda_common_retinue_04;Castle gaurdian;Gardes du château;;;;;;;;;;;;x
ca_panda_common_retinue_05;Castle gaurdian;Gardes du château;;;;;;;;;;;;x
ca_panda_common_retinue_06;Castle gaurdian;Gardes du château;;;;;;;;;;;;x
ca_panda_common_retinue_07;Castle gaurdian;Gardes du château;;;;;;;;;;;;x
ca_panda_common_retinue_08;Castle gaurdian;Gardes du château;;;;;;;;;;;;x
ca_panda_capital_speciality_1;Retinue guild;Guilde d'escorte;;;;;;;;;;;;x
ca_panda_capital_speciality_2;Retinue guild;Guilde d'escorte;;;;;;;;;;;;x
ca_panda_capital_speciality_3;Retinue guild;Guilde d'escorte;;;;;;;;;;;;x
ca_panda_capital_speciality_4;Retinue guild;Guilde d'escorte;;;;;;;;;;;;x
ca_red_capital_stable_01;Barn;Étable;;;;;;;;;;;;x
ca_red_capital_stable_02;Barn;Étable;;;;;;;;;;;;x
ca_red_capital_stable_03;Barn;Étable;;;;;;;;;;;;x
ca_red_capital_stable_04;Barn;Étable;;;;;;;;;;;;x
ca_red_capital_armors_01;Forge;Forge;;;;;;;;;;;;x
ca_red_capital_armors_02;Forge;Forge;;;;;;;;;;;;x
ca_red_capital_armors_03;Forge;Forge;;;;;;;;;;;;x
ca_red_capital_armors_04;Forge;Forge;;;;;;;;;;;;x
ca_red_vassal_stable_01;Barn;Étable;;;;;;;;;;;;x
ca_red_vassal_stable_02;Barn;Étable;;;;;;;;;;;;x
ca_red_vassal_stable_03;Barn;Étable;;;;;;;;;;;;x
ca_red_vassal_stable_04;Barn;Étable;;;;;;;;;;;;x
ca_red_vassal_stable_05;Barn;Étable;;;;;;;;;;;;x
ca_red_vassal_stable_06;Barn;Étable;;;;;;;;;;;;x
ca_red_vassal_stable_07;Barn;Étable;;;;;;;;;;;;x
ca_red_vassal_stable_08;Barn;Étable;;;;;;;;;;;;x
ca_red_vassal_weapon_01;Training place;Lieu d'entrainement;;;;;;;;;;;;x
ca_red_vassal_weapon_02;Training place;Lieu d'entrainement;;;;;;;;;;;;x
ca_red_vassal_weapon_03;Training place;Lieu d'entrainement;;;;;;;;;;;;x
ca_red_vassal_weapon_04;Training place;Lieu d'entrainement;;;;;;;;;;;;x
ca_red_vassal_weapon_05;Training place;Lieu d'entrainement;;;;;;;;;;;;x
ca_red_vassal_weapon_06;Training place;Lieu d'entrainement;;;;;;;;;;;;x
ca_red_vassal_weapon_07;Training place;Lieu d'entrainement;;;;;;;;;;;;x
ca_red_vassal_weapon_08;Training place;Lieu d'entrainement;;;;;;;;;;;;x
ca_giant_capital_stable_1;Barn;Étable;;;;;;;;;;;;x
ca_giant_capital_stable_2;Barn;Étable;;;;;;;;;;;;x
ca_giant_capital_stable_3;Barn;Étable;;;;;;;;;;;;x
ca_giant_capital_stable_4;Barn;Étable;;;;;;;;;;;;x
ca_giant_capital_armors_1;Forge;Forge;;;;;;;;;;;;x
ca_giant_capital_armors_2;Forge;Forge;;;;;;;;;;;;x
ca_giant_capital_armors_3;Forge;Forge;;;;;;;;;;;;x
ca_giant_capital_armors_4;Forge;Forge;;;;;;;;;;;;x
ca_giant_vassal_stable_1;Barn;Étable;;;;;;;;;;;;x
ca_giant_vassal_stable_2;Barn;Étable;;;;;;;;;;;;x
ca_giant_vassal_stable_3;Barn;Étable;;;;;;;;;;;;x
ca_giant_vassal_stable_4;Barn;Étable;;;;;;;;;;;;x
ca_giant_vassal_stable_5;Barn;Étable;;;;;;;;;;;;x
ca_giant_vassal_stable_6;Barn;Étable;;;;;;;;;;;;x
ca_giant_vassal_stable_7;Barn;Étable;;;;;;;;;;;;x
ca_giant_vassal_stable_8;Barn;Étable;;;;;;;;;;;;x
ca_giant_vassal_armors_1;Training place;lieu d'entrainement;;;;;;;;;;;;x
ca_giant_vassal_armors_2;Training place;lieu d'entrainement;;;;;;;;;;;;x
ca_giant_vassal_armors_3;Training place;lieu d'entrainement;;;;;;;;;;;;x
ca_giant_vassal_armors_4;Training place;lieu d'entrainement;;;;;;;;;;;;x
ca_giant_vassal_armors_5;Training place;lieu d'entrainement;;;;;;;;;;;;x
ca_giant_vassal_armors_6;Training place;lieu d'entrainement;;;;;;;;;;;;x
ca_giant_vassal_armors_7;Training place;lieu d'entrainement;;;;;;;;;;;;x
ca_giant_vassal_armors_8;Training place;lieu d'entrainement;;;;;;;;;;;;x
tb_panda_capital_bureau;Capital bureau;Bureau de capital;;;;;;;;;;;;x
tb_panda_common_bureau;Tribal bureau;Bureau tribale;;;;;;;;;;;;x
tb_panda_giant_troops_1;Infantry ground;Terrain d'infanterie;;;;;;;;;;;;x
tb_panda_giant_troops_2;Infantry ground;Terrain d'infanterie;;;;;;;;;;;;x
tb_panda_giant_troops_3;Infantry ground;Terrain d'infanterie;;;;;;;;;;;;x
tb_panda_giant_troops_4;Infantry ground;Terrain d'infanterie;;;;;;;;;;;;x
tb_panda_red_troops_1;Archers fields;Terrain de tirs;;;;;;;;;;;;x
tb_panda_red_troops_2;Archers fields;Terrain de tirs;;;;;;;;;;;;x
tb_panda_red_troops_3;Archers fields;Terrain de tirs;;;;;;;;;;;;x
tb_panda_red_troops_4;Archers fields;Terrain de tirs;;;;;;;;;;;;x
tb_panda_retinue_1;Panda clan;Clan des pandas;;;;;;;;;;;;x
tb_panda_retinue_2;Panda clan;Clan des pandas;;;;;;;;;;;;x
tb_panda_retinue_3;Panda clan;Clan des pandas;;;;;;;;;;;;x
tb_panda_retinue_4;Panda clan;Clan des pandas;;;;;;;;;;;;x

##tooltip
PANDA_TT_NEIGHBOR_BUREAU;A neighbor county has a bureau;Un comté voisin a un bureau;;;;;;;;;;;;x
PANDA_TT_NEIGHBOR_BUREAU_NOT_COMMON;A neighbor county has a vassal or capital bureau;Un comté voisin possède un bureau de capital ou de vassal;;;;;;;;;;;;x
PANDA_TT_NEIGHBOR_COMMON;A neighbor county has a relay bureau;Un comté voisin a un bureau de relai;;;;;;;;;;;;x

### duck update
tr_duck_level_dev_1;Commerce center;Centre de commerce;;;;;;;;;;;;x
tr_duck_level_dev_2;Commerce center;Centre de commerce;;;;;;;;;;;;x
tr_duck_level_dev_3;Commerce center;Centre de commerce;;;;;;;;;;;;x
tr_duck_dev_growth_1;trade tax post;Poste de taxes;;;;;;;;;;;;x
tr_duck_dev_growth_2;trade tax post;Poste de taxes;;;;;;;;;;;;x
tr_duck_dev_growth_3;trade tax post;Poste de taxes;;;;;;;;;;;;x
tr_duck_dev_growth_4;trade tax post;Poste de taxes;;;;;;;;;;;;x
ca_duck_fortification_01;Duck fortification;Fortification des canards;;;;;;;;;;;;x
ca_duck_fortification_02;Duck fortification;Fortification des canards;;;;;;;;;;;;x
ca_duck_fortification_03;Duck fortification;Fortification des canards;;;;;;;;;;;;x
ca_duck_fortification_04;Duck fortification;Fortification des canards;;;;;;;;;;;;x
ca_duck_fortification_05;Duck fortification;Fortification des canards;;;;;;;;;;;;x
ca_duck_fortification_06;Duck fortification;Fortification des canards;;;;;;;;;;;;x
ca_duck_fortification_07;Duck fortification;Fortification des canards;;;;;;;;;;;;x
ca_duck_fortification_08;Duck fortification;Fortification des canards;;;;;;;;;;;;x
ca_duck_quarters_1;Barraks;Casernes;;;;;;;;;;;;x
ca_duck_quarters_2;Barraks;Casernes;;;;;;;;;;;;x
ca_duck_quarters_3;Barraks;Casernes;;;;;;;;;;;;x
ca_duck_quarters_4;Barraks;Casernes;;;;;;;;;;;;x
ca_duck_forge_1;Forge;Forge;;;;;;;;;;;;x
ca_duck_forge_2;Forge;Forge;;;;;;;;;;;;x
ca_duck_forge_3;Forge;Forge;;;;;;;;;;;;x
ca_duck_stables_1;Stables;Étable;;;;;;;;;;;;x
ca_duck_stables_2;Stables;Étable;;;;;;;;;;;;x
ca_duck_retinue_1;Ducks clan;Clan des canards;;;;;;;;;;;;x
ca_duck_retinue_2;Ducks clan;Clan des canards;;;;;;;;;;;;x
ca_duck_retinue_3;Ducks clan;Clan des canards;;;;;;;;;;;;x
tb_duck_center_1;Village center;Centre du village;;;;;;;;;;;;x
tb_duck_center_2;Village center;Centre du village;;;;;;;;;;;;x
tb_duck_center_3;Village center;Centre du village;;;;;;;;;;;;x
tb_duck_center_4;Village center;Centre du village;;;;;;;;;;;;x
tb_duck_forge_1;Forge;Forge;;;;;;;;;;;;x
tb_duck_forge_2;Forge;Forge;;;;;;;;;;;;x
tb_duck_forge_3;Forge;Forge;;;;;;;;;;;;x
tb_duck_forge_4;Forge;Forge;;;;;;;;;;;;x
tb_duck_retinue_1;Ducks clan;Clan des canards;;;;;;;;;;;;x
tb_duck_retinue_2;Ducks clan;Clan des canards;;;;;;;;;;;;x
tb_duck_retinue_3;Ducks clan;Clan des canards;;;;;;;;;;;;x
tb_duck_retinue_4;Ducks clan;Clan des canards;;;;;;;;;;;;x


### elephant update

ho_eleph_reprod_lab;Reproduction laboratory;Laboratoire de reproduction;;;;;;;;;;;;x
ca_eleph_recruit_1;Recruitment zone;Zone de recrutement;;;;;;;;;;;;x
ca_eleph_recruit_2;Recruitment zone;Zone de recrutement;;;;;;;;;;;;x
ca_eleph_recruit_3;Recruitment zone;Zone de recrutement;;;;;;;;;;;;x
ca_eleph_recruit_4;Recruitment zone;Zone de recrutement;;;;;;;;;;;;x
ca_eleph_human_merc_1;Mercenaries Zone;Zone de mercenaires;;;;;;;;;;;;x
ca_eleph_human_merc_2;Mercenaries Zone;Zone de mercenaires;;;;;;;;;;;;x
ca_eleph_human_merc_3;Mercenaries Zone;Zone de mercenaires;;;;;;;;;;;;x
ca_eleph_human_merc_4;Mercenaries Zone;Zone de mercenaires;;;;;;;;;;;;x
ca_eleph_human_merc_5;Mercenaries Zone;Zone de mercenaires;;;;;;;;;;;;x
ca_eleph_stables_1;Horses zone;Zone des chevaux;;;;;;;;;;;;x
ca_eleph_stables_2;Horses zone;Zone des chevaux;;;;;;;;;;;;x
ca_eleph_stables_3;Horses zone;Zone des chevaux;;;;;;;;;;;;x
ca_eleph_retinue_1;Elephants zone;Zone des éléphants;;;;;;;;;;;;x
ca_eleph_retinue_2;Elephants zone;Zone des éléphants;;;;;;;;;;;;x
ca_eleph_retinue_3;Elephants zone;Zone des éléphants;;;;;;;;;;;;x
ca_eleph_speciality_1;Technology zone;Zone de technologie;;;;;;;;;;;;x
ca_eleph_speciality_2;Technology zone;Zone de technologie;;;;;;;;;;;;x
ho_eleph_trasfo_lab_1;Transformation laboratory;Laboratoire de transformation;;;;;;;;;;;;x
ho_eleph_trasfo_lab_2;Big transformation laboratory;Grand laboratoire de transformation;;;;;;;;;;;;x
ho_eleph_convert_lab_1;Small conversion laboratory;Petit laboratoire de conversion;;;;;;;;;;;;x
ho_eleph_convert_lab_2;Conversion laboratory;Laboratoire de conversion;;;;;;;;;;;;x
ho_eleph_convert_lab_3;Big conversion laboratory;Grand laboratoire de conversion;;;;;;;;;;;;x
ho_eleph_disease_def_lab;Medications laboratory;Laboratoire de médicaments;;;;;;;;;;;;x
ho_eleph_techno_lab;Technology laboratory;Laboratoire de technologie;;;;;;;;;;;;x
ho_eleph_climat_lab;Climate control laboratory;Laboratoire de contrôle climatique;;;;;;;;;;;;x
ho_eleph_disease_lab;Epidemic laboratory;Laboratoire épidémiques;;;;;;;;;;;;x
ho_eleph_reprod_lab_desc;Laboratory usefull to make easier the elphant reproduction;Laboratoire qui permet une reproduction plus facile chez les éléphants;;;;;;;;;;;;x
ho_eleph_trasfo_lab_desc;Laboratory that allow elephant to change DNA and convert change humans as elephant;Laboratoire qui permet de changer l'ADN des humains en celui d'éléphant;;;;;;;;;;;;x
ho_eleph_disease_def_lab_desc;Laboratory decreasing elephants provinces disease risk;Laboratoire qui permet de réduire les risques de maladies dans les provinces éléphantes;;;;;;;;;;;;x
ho_eleph_techno_lab_desc;Laboratory where technology are researched; laboratoire de recherche de technologies;;;;;;;;;;;;x
ho_eleph_climat_lab_desc;Laboratory allowing climate change to reduce the province supply and taxs;Laboratoire permettant de réduire l'approvisionnement de la province;;;;;;;;;;;;x
ho_eleph_disease_lab_desc;Laboratory creating epidemies;Laboratoire qui crée des épidémies;;;;;;;;;;;;x

#tooltip
