#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x

DESC_2_EVT_090_PANDA_PLOT_DISCOVERED;I found it too late, but at least I found the criminal;Je l'ai vu trop tard, mais au moins, j'ai pu voir qui en était à l'origine!;;;;;;;;;;;;x
DESC_3_EVT_090_PANDA_PLOT_SUCCEED;I found it too late as I ate a small part before. Wrost of it, I don't even now who put it here...;J'ai trouver ce plat trop tard, j'en ai manger un petit bous, pire, je n'ai même pas pu trouver qui l'a mis là;;;;;;;;;;;;x
DESC_4_EVT_090_PANDA_PLOT_FAILED;I don't now who try to poison me, but at least, I didn't eat it;Je ne sais pas qui a essayé de m'empoisonner, mais je n'ai rien manger de cela;;;;;;;;;;;;x
OPT_EVT_90_PANDA_PLOT_RESULT;I should be more prudent in future;Je devrais être plus prudent dans le future;;;;;;;;;;;;x
DESC_1_EVT_091_NOTIF_PLOT_SUCCEES_DISCOVERED;We could give the dish and transform [From.GetTitledName] into a panda, even if he discovered us;Victoire, nous avons réussi a transformer [From.GetTitledName] en panda, même s'il nous a démasqué;;;;;;;;;;;;x
DESC_2_EVT_091_NOTIF_PLOT_SUCCEES;We could give the dish and transform [From.GetTitledName] into a panda;Victoire, nous avons réussi a transformer [From.GetTitledName] en panda;;;;;;;;;;;;x
DESC_3_EVT_091_NOTIF_PLOT_FAILED_DISCOVERED;We couldn't transform [From.GetTitledName] into a panda, wrost, he could determine it was us who tried it;Nous n'avons pas réussi à transformer [From.GetTitledName] en panda, mais en plus, il a découvert qu'on était derrière cette tentative;;;;;;;;;;;;x
DESC_4_EVT_091_NOTIF_PLOT_FAILED;We couldn't transform [From.GetTitledName] into a panda...;Nous n'avons pas réussi à transformer [From.GetTitledName] en panda...;;;;;;;;;;;;x
OPT_EVT_091_OKAY_NOTIF;Finally some results...;Enfin des résultats;;;;;;;;;;;;x
DESC_EVT_096_INSTAB_ULTIMATUM;Your reign over us was too strong, so with the instability faction, I make sure that you will loose some power over us; Votre autorité étant trop importante sur nous, avec la faction d'instabilité, j'ai pris les mesures nécessaires pour que ce ne soit plus le cas...;;;;;;;;;;;;x
OPT_1_EVT_096_EXTENSION_LAW;I can't have a strong government anymore!;Je ne pourrais plus gouverner aussi bien qu'avant!;;;;;;;;;;;;x
OPT_2_EVT_096_COUNCIL_POWER;Wait... Do you thing that my council should be strenghten instead?;Attendez... Est-il possible de renforcer mon conseil à la place?;;;;;;;;;;;;x
DESC_EVT_097_INDEP_ULTIMATUM;Your tyrannie over us, the independence faction, is no more. We will now get our independence!;Les actes tyrannique imposé à notre faction, la faction d'indépendance, sont allés trop loin. Nous allons maintenant obtenir notre indépendance!;;;;;;;;;;;;x
OPT_1_EVT_097_ACCEPT_INDEP_DEMAND;I should not provoke them;Je ne devrais pas les provoquer;;;;;;;;;;;;x
OPT_2_EVT_097_THEN_WAR;They will not get their independence so easily;Ils n'auront pas leur indépendance aussi facilement;;;;;;;;;;;;x
DESC_EVT_098_INDEP_ULTIMATUM_POSITIVE_ANSWER;You will have your independence;Je me soumet à vos demande et vous accorde votre indépendence;;;;;;;;;;;;x
DESC_EVT_098_INDEP_ULTIMATUM_NEGATIVE_ANSWER;I will never accept your demand!;Je n'accepterai jamais vos demandes absurdes!;;;;;;;;;;;;x
OPT_1_EVT_098_SUCESS;A good answer;La réponse qu'on attendait;;;;;;;;;;;;x
OPT_2_EVT_098_WAR;Then, its a war;C'est donc la guerre!;;;;;;;;;;;;x


#tooltip
PANDA_INDEP_GRANTED;independence granted for faction members;l'indépendance est donné aux membre de la faction;;;;;;;;;;;;x
NOTHING_HAPPEN_PANDA_TT;Nothing happens;Rien n'arrive;;;;;;;;;;;;x
